1704255180000,45205.64000000,45215.51000000,45205.64000000,45215.50000000,10.47079000,1704255239999,473383.97777620,383,8.82115000,398803.19559220,0
1704255240000,45215.50000000,45220.54000000,45215.50000000,45220.53000000,8.05874000,1704255299999,364397.57631090,348,5.78617000,261634.29523870,0
1704255300000,45220.54000000,45228.00000000,45220.53000000,45228.00000000,5.48284000,1704255359999,247971.34272270,320,5.14553000,232715.63943640,0
1704255360000,45228.00000000,45244.08000000,45227.99000000,45244.07000000,17.68886000,1704255419999,800083.87143330,418,15.95193000,721522.47637370,0
1704255420000,45244.07000000,45259.59000000,45244.07000000,45244.68000000,29.89922000,1704255479999,1352962.40140060,723,20.39150000,922670.53764130,0
1704255480000,45244.67000000,45244.68000000,45222.95000000,45236.85000000,15.96777000,1704255539999,722266.34951110,747,6.95482000,314565.82540920,0
1704255540000,45236.85000000,45251.10000000,45236.85000000,45251.09000000,8.29189000,1704255599999,375155.78921020,409,7.65987000,346560.41987890,0
1704255600000,45251.10000000,45251.10000000,45245.16000000,45245.16000000,10.94507000,1704255659999,495260.04698060,495,0.98813000,44710.30225660,0
1704255660000,45245.17000000,45254.97000000,45245.16000000,45254.97000000,5.75752000,1704255719999,260512.19680370,417,4.96644000,224716.53678250,0
1704255720000,45254.97000000,45254.97000000,45251.98000000,45251.98000000,9.05119000,1704255779999,409604.47121160,405,2.45977000,111315.45000510,0
1704255780000,45251.99000000,45266.49000000,45251.98000000,45266.48000000,14.53146000,1704255839999,657669.00010740,503,11.57137000,523693.49456280,0
1704255840000,45266.48000000,45266.49000000,45260.43000000,45262.54000000,10.59030000,1704255899999,479354.85673190,425,2.64563000,119746.36089480,0
1704255900000,45262.54000000,45272.16000000,45247.29000000,45247.29000000,13.32741000,1704255959999,603229.67185480,655,4.71455000,213405.91117650,0
1704255960000,45247.29000000,45256.18000000,45247.29000000,45256.07000000,5.23533000,1704256019999,236903.94965240,415,4.09182000,185160.64861230,0
1704256020000,45256.08000000,45268.32000000,45256.07000000,45268.32000000,9.07271000,1704256079999,410669.04774820,469,6.86260000,310628.54257440,0
1704256080000,45268.32000000,45271.44000000,45260.00000000,45261.90000000,12.69562000,1704256139999,574678.93972760,596,5.87710000,266019.82507540,0
1704256140000,45261.90000000,45261.91000000,45206.88000000,45206.89000000,21.22249000,1704256199999,960020.29834940,943,3.83030000,173240.76305620,0
1704256200000,45206.89000000,45219.15000000,45198.00000000,45198.01000000,12.48262000,1704256259999,564314.97331680,837,3.79907000,171754.04687640,0
